x,y
1.0, 0.5
5.0, 0.5
5.0, 2.0
1.0, 2.0
1.098908842801554, 0.493976242974268
1.196397520151666, 0.4763916780498118
1.291462549728007, 0.4484973865569346
1.383557890821159, 0.4119445120286145
1.472583146692563, 0.3684241185345857
1.558741849605242, 0.3194579262184726
1.642402231918641, 0.2663250428351273
1.724000124182147, 0.2100690246903911
1.803985339859074, 0.1515393886486613
1.88282775883667, 0.0914780628343107
1.961023256902111, 0.03057580388454824
2.039006273916845, -0.03059899413492211
2.117201968201359, -0.09150100106719096
2.196044753987458, -0.151561841728
2.276030447452574, -0.2100908243285228
2.357629018843673, -0.2663458560654011
2.441290273406916, -0.3194773680810573
2.527450014875586, -0.3684417347015627
2.616476419066469, -0.4119597664317453
2.708572930897501, -0.448509672265992
2.803639009445215, -0.4764003581909595
2.901128350265977, -0.4939814692247905
3.000000006235346, -0.4999999999999999
3.098871661491221, -0.4939814678021289
3.196361001520304, -0.4764003555855656
3.291427079316799, -0.4485096687293232
3.383523590362783, -0.4119597622395906
3.472549993661717, -0.368441730166476
3.558709734562401, -0.3194773632578722
3.642370988426909, -0.2663458512232191
3.723969559209042, -0.2100908195784031
3.803955252127694, -0.1515618371655231
3.882798037414276, -0.09150099673401528
3.960993731185563, -0.03059899012805584
4.038976747767967, 0.03057580755191601
4.117172245416778, 0.09147806611639787
4.196014663990581, 0.1515393915209284
4.275999879233332, 0.2100690271258902
4.357597771147597, 0.2663250448772962
4.441258153057778, 0.3194579278302498
4.527416855593577, 0.3684241197490657
4.616442111093482, 0.4119445128799077
4.708537451771882, 0.4484973870763214
4.803602480860992, 0.4763916782904599
4.901091157785481, 0.4939762430445516
5.0, 0.6
5.0, 0.7
5.0, 0.8
5.0, 0.9
5.0, 1.0
5.0, 1.1
5.0, 1.2
5.0, 1.3
5.0, 1.4
5.0, 1.5
5.0, 1.6
5.0, 1.7
5.0, 1.8
5.0, 1.9
4.899999999692493, 2.0
4.799999999393659, 2.0
4.699999999910147, 2.0
4.599999999871521, 2.0
4.500000000197189, 2.0
4.400000000065322, 2.0
4.299999999887921, 2.0
4.199999999662813, 2.0
4.099999999416021, 2.0
3.99999999873555, 2.0
3.899999999085069, 2.0
3.799999998612763, 2.0
3.699999998426687, 2.0
3.599999998004255, 2.0
3.499999997610011, 2.0
3.399999996938213, 2.0
3.299999996713105, 2.0
3.199999996206105, 2.0
3.099999995933293, 2.0
2.999999995595429, 2.0
2.899999995734613, 2.0
2.799999996105817, 2.0
2.699999996266686, 2.0
2.599999996627046, 2.0
2.499999996887661, 2.0
2.39999999715695, 2.0
2.299999997300471, 2.0
2.199999997476519, 2.0
2.099999997628714, 2.0
1.999999997746213, 2.0
1.899999997833357, 2.0
1.79999999847019, 2.0
1.6999999987449, 2.0
1.599999998513287, 2.0
1.499999999298657, 2.0
1.39999999948121, 2.0
1.299999999759171, 2.0
1.200000000188921, 2.0
1.099999999913939, 2.0
1.0, 1.9
1.0, 1.8
1.0, 1.7
1.0, 1.6
1.0, 1.5
1.0, 1.4
1.0, 1.3
1.0, 1.2
1.0, 1.1
1.0, 1.0
1.0, 0.9
1.0, 0.8
1.0, 0.7
1.0, 0.6
2.366820721759227, -0.1683138210497506
3.050737192204503, 1.920664135083377
3.711679933043846, -0.1309917701705423
1.981296593840442, 0.1260509981225593
4.105647914428464, 0.1949208224372581
2.547873902637046, 1.918196599681168
3.549875910356251, 1.897734008525011
2.149504044275783, 1.901441109060692
3.949694291069312, 1.918347949308498
1.652055237785117, 0.3589690595816131
4.441643743854001, 0.420326120963187
3.226062528486291, -0.3700090328396835
1.069949207410855, 1.157447249739696
4.916510125123462, 1.150073449179206
1.752428240903662, 1.918577990922572
4.349988867600829, 1.913398014908677
2.695290164833643, -0.355680123264025
1.089417997248353, 1.441756940131905
1.364724990095378, 0.5118031088055307
4.905323446091383, 1.449812598744998
4.913448664991638, 0.8499306311961962
1.449999999389933, 1.913397460081992
3.469002992577746, -0.266786501667013
1.090527867943017, 0.848650615024752
4.650385817488512, 1.913619413516666
4.631678003386591, 0.5238205843651739
2.947837334279887, -0.4123790941574197
4.269378354974928, 0.3111134831507659
1.817899057155348, 0.2508693699268523
3.94700654198567, 0.0675233871940026
3.347591658968222, 1.921850605326552
3.755998078641228, 1.910250218303101
2.751196128534011, 1.909891692855827
2.355249653543924, 1.910325526973118
1.950012488262858, 1.913403353702707
4.14804338704797, 1.914655047813197
4.914606614710281, 1.65082225824975
1.085394434557087, 1.652094003265977
2.130007886521504, 0.008747387366940532
2.523504793922161, -0.2747075865874131
1.249999999974047, 1.913397459993729
1.157404182608403, 0.5814215666088769
4.842188445791047, 0.5752592888125756
4.849576235996774, 1.915322776621805
1.084677183756902, 1.849576265158799
1.262155988909439, 0.5488587149030745
1.340231445873749, 0.6119693972494228
1.440585467000058, 0.5781168762048631
1.419321546579969, 0.6771734672030773
1.517090502140666, 0.643236423603145
1.494398503487634, 0.7431783722127241
1.591523764120433, 0.7094816702822863
1.568449666496614, 0.809702226965094
1.663525651910597, 0.7789548850508421
1.641873460971013, 0.8769402773421653
1.73721710443506, 0.8460954236789896
1.715736482316266, 0.943663623890286
1.810612745473557, 0.9129975718556077
1.789512185909462, 1.010433231746001
1.884179533227942, 0.9797961914110238
1.90532151192722, 0.8824409955501475
1.978770511839679, 0.9491825539698563
1.999642734489362, 0.851878134167953
2.073375578397922, 0.9183061248875526
2.094241213791241, 0.8212032538209272
2.168061964328922, 0.8877657609239867
2.188890631779105, 0.7905802184375536
2.262678658957928, 0.8570066422886172
2.283538249984024, 0.7599288926024812
2.357341103232395, 0.8264031705210556
2.378293993320402, 0.7293047132271674
2.452006954451596, 0.7957743593643727
2.472971631601276, 0.6986709364603022
2.546661080669337, 0.7651560915766441
2.567518592839163, 0.6680406604183285
2.64127901223413, 0.7345238129897312
2.662110705599249, 0.6374272336792044
2.73594566688331, 0.7040537591096676
2.714726946548096, 0.8009721761670395
2.809680031512557, 0.7705081069171235
2.830555340258624, 0.6734190562071918
2.90440348210532, 0.7400331310004883
2.883281111249029, 0.8371241642045298
2.978216706726273, 0.8066509406552679
2.998939439003334, 0.7093498690846181
3.072874851589792, 0.7760213013615255
3.052148951786351, 0.8733097787612847
3.14677023469741, 0.842644302974771
3.167290847170512, 0.745208950942602
3.241233420650857, 0.8118651287679949
3.220620704709309, 0.9092468712353599
3.315246223855125, 0.8785729973638601
2.335731653550495, 0.9233829614204989
3.294538168268192, 0.9758823708449416
3.389178418486218, 0.9451975753154603
3.409876410557314, 0.8479172342049375
3.483820933074778, 0.9145062249543208
3.463093073431597, 1.011814356056036
3.55774618721237, 0.9811186142150391
2.05211262046718, 1.015398978620404
3.57866725713338, 0.8836959754539184
3.652460656032956, 0.9503779073729003
3.631689813305066, 1.04775859419758
3.726407335855269, 1.017015418236357
3.705652348215143, 1.114426059226099
3.800375257052829, 1.08368053633634
3.82110294076899, 0.9862556948386807
3.895133978620779, 1.052906843468775
3.874408485776637, 1.150335217973334
3.969159307387005, 1.119560668658636
2.588311591345746, 0.5708242426585398
3.989876501537292, 1.02211335935022
4.063950994367097, 1.088774926881332
4.043266974851054, 1.186216992088917
4.138042727698932, 1.155433915737437
1.694720498712702, 1.040982816287876
1.768621389066082, 1.107817062810686
4.158747162658607, 1.057953637250038
1.673780869291274, 1.138385570341723
1.747764327876694, 1.205236886454665
4.232846807771081, 1.124635213139815
4.212193873328036, 1.222103220471759
1.652939521966127, 1.235902323921005
4.25350870715162, 1.02713309913449
2.304737470736537, 0.6626318742557696
1.726926477611894, 1.302723048681157
1.632058140679402, 1.333407079291858
4.307003973027626, 1.191307407119836
4.286334215585331, 1.288852296473755
4.381183907873646, 1.258018024986187
4.360465337888798, 1.355651486290547
4.265655237533371, 1.386402676393222
2.020694641551914, 0.7544403246274453
1.706078246145254, 1.400242658226135
1.800963535182937, 1.369543484523658
1.61116225087199, 1.430947447607031
1.578869138952016, 1.168923365547945
1.473291786059169, 0.8407791808656883
4.455371235546383, 1.324782304468484
4.434630879403648, 1.422456636806515
4.476087072377256, 1.227126704058893
1.780120564735105, 1.467083879801301
1.875043638146666, 1.436375488050564
4.17943246838394, 0.9604918525378262
4.274158319592178, 0.9296795253246902
4.200129849786642, 0.863086921223781
4.294807037464432, 0.8323003431024776
4.368808741101436, 0.8988699719175876
4.220835783340551, 0.7657483837228914
4.126191882073773, 0.7964912295609886
4.146901065819794, 0.6992124634873152
4.052333321435451, 0.7299291304155157
4.073006232547685, 0.6326960200009446
3.978478314400349, 0.6634107297790456
3.999139722646048, 0.5662112511620494
3.904640936099746, 0.5969135180337696
3.924479498150978, 0.500641230888606
3.830699455853738, 0.5306578292962061
2.682889022632656, 0.5402280351331361
2.609094262524534, 0.4736264281598864
2.703645453643439, 0.4430346104164204
2.629884617493619, 0.3764651335007221
2.72440156897754, 0.3458758664155492
2.650671150864194, 0.2793269009009476
2.745161822844985, 0.2487416846750035
2.818892052008544, 0.3152782597802307
2.839680239337444, 0.218172662074316
2.913370571115275, 0.2846857239117898
2.934157035192429, 0.1875952936236483
3.007833313124016, 0.2540979942305056
