x,y
1., 1.
1.1147505868557215, 0.9837989404459468
1.2365311942414963, 0.931768506201896
1.3553397617954142, 0.8482276731303209
1.4604814679828255, 0.7496107128371248
1.5552934096041842, 0.6431029953519366
1.642727387806923, 0.53220464373647
1.7249261184876503, 0.4187651272834688
1.8034368069786273, 0.30387821510278007
1.8794238057403234, 0.18827029001887147
1.9538142548165407, 0.07248477532608616
2.0273947618035084, -0.04301831204968858
2.1008791532411935, -0.15779828408147226
2.174960921405227, -0.2713813695076141
2.250359292043628, -0.383204785553777
2.3278649763640407, -0.4925427691645261
2.408389252663086, -0.5983949786968478
2.4930152527394056, -0.6993062741890892
2.583035305253186, -0.7930682669315147
2.679906698271492, -0.8762360657719566
2.784881903313363, -0.9434506826804336
2.8975240349862657, -0.9870724615009877
2.9999999811623423, -0.9999999999999996
3.1147505868557404, -0.9837989404459416
3.236531194241522, -0.9317685062018817
3.355339761795456, -0.8482276731302866
3.4604814679828966, -0.7496107128370508
3.555293409604314, -0.6431029953517811
3.6427273878071675, -0.5322046437361443
3.7249261184881233, -0.4187651272827946
3.8034368069795472, -0.3038782151014034
3.879423805742131, -0.18827029001608322
3.953814254820113, -0.07248477532048928
4.027394761810612, 0.0430183120608353
4.100879153255387, 0.15779828410348823
4.17496092143373, 0.2713813695507053
4.250359292101146, 0.38320478563723015
4.327864976480726, 0.49254276932404084
4.408389252901175, 0.5983949789964875
4.493015253228415, 0.699306274738168
4.5830353062652325, 0.7930682678998643
4.679906700384235, 0.8762360673711731
4.784881907763058, 0.9434506849975645
4.897524044405098, 0.9870724638722616
5., 1.
1., 1.125
1., 1.25
1., 1.375
1., 1.5
1., 1.625
1., 1.75
1., 1.875
1., 2.
5., 1.125
5., 1.25
5., 1.375
5., 1.5
5., 1.625
5., 1.75
5., 1.875
5., 2.
1.1428571428571428, 2.
1.2857142857142856, 2.
1.4285714285714286, 2.
1.5714285714285714, 2.
1.7142857142857142, 2.
1.8571428571428572, 2.
2., 2.
2.142857142857143, 2.
2.2857142857142856, 2.
2.4285714285714284, 2.
2.571428571428571, 2.
2.7142857142857144, 2.
2.8571428571428568, 2.
3., 2.
3.142857142857143, 2.
3.2857142857142856, 2.
3.4285714285714284, 2.
3.571428571428571, 2.
3.714285714285714, 2.
3.8571428571428568, 2.
4., 2.
4.142857142857142, 2.
4.285714285714286, 2.
4.428571428571429, 2.
4.571428571428571, 2.
4.7142857142857135, 2.
4.857142857142857, 2.
