x,y
0.0, 1.0
1.0, 0.0
2.0, 1.0
3.0, 0.0
4.0, 1.0
5.0, 0.0
6.0, 1.0
6.0, 2.0
0.0, 2.0
0.1000000000588075, 0.8999999999411924
0.2000000002791728, 0.7999999997208272
0.3000000006196134, 0.6999999993803866
0.4000000009215648, 0.5999999990784353
0.5000000011194327, 0.4999999988805673
0.6000000007654419, 0.3999999992345581
0.7000000004190404, 0.2999999995809595
0.8000000001160071, 0.1999999998839929
0.8999999999625937, 0.1000000000374062
1.100000000081576, 0.1000000000815757
1.200000000127385, 0.2000000001273845
1.300000000288932, 0.3000000002889317
1.400000000448853, 0.4000000004488526
1.500000000832119, 0.5000000008321192
1.600000000404403, 0.6000000004044025
1.699999999705635, 0.6999999997056354
1.799999999336466, 0.7999999993364659
1.899999999374956, 0.8999999993749564
2.0999999998104, 0.9000000001895999
2.199999999639232, 0.8000000003607681
2.299999999767303, 0.7000000002326967
2.400000000081858, 0.5999999999181427
2.500000000000678, 0.4999999999993223
2.599999999602911, 0.4000000003970889
2.699999998912681, 0.300000001087319
2.79999999892908, 0.2000000010709208
2.89999999934338, 0.1000000006566202
3.099999999958484, 0.09999999995848499
3.200000000419306, 0.200000000419306
3.300000001073928, 0.3000000010739282
3.400000000934914, 0.4000000009349143
3.500000000703201, 0.5000000007032013
3.600000000505641, 0.6000000005056405
3.699999999517696, 0.6999999995176962
3.799999998996501, 0.7999999989965012
3.899999999049932, 0.8999999990499328
4.099999999611042, 0.9000000003889576
4.199999999193354, 0.8000000008066463
4.299999998801143, 0.7000000011988564
4.399999999390136, 0.6000000006098636
4.499999998938837, 0.5000000010611625
4.599999999092795, 0.4000000009072061
4.699999998365565, 0.3000000016344345
4.799999998709528, 0.2000000012904716
4.899999999206635, 0.1000000007933649
5.099999999519739, 0.09999999951973879
5.19999999896905, 0.19999999896905
5.299999998780688, 0.2999999987806879
5.399999998746283, 0.3999999987462826
5.499999999375816, 0.4999999993758155
5.599999999213339, 0.599999999213339
5.699999998821011, 0.6999999988210115
5.799999998238949, 0.7999999982389485
5.899999998649471, 0.8999999986494721
6.0, 1.124999999138059
6.0, 1.24999999838454
6.0, 1.374999998346593
6.0, 1.499999998200225
6.0, 1.624999998487539
