sol
8.40803216e+00
8.48446452e+00
8.28735762e+00
1.30987599e+00
1.68115227e+00
1.66143342e+00
2.99764018e+00
2.38354688e+00
2.27887706e+00
2.70170921e+00
2.22487015e+00
8.13456077e+00
8.77670518e+00
8.76484075e+00
7.18943423e+00
8.22297681e+00
8.02343169e+00
5.99897970e+00
8.50039334e+00
8.47527353e+00
7.15168560e+00
7.54161835e+00
7.23048790e+00
7.29271407e+00
7.65662313e+00
7.60201391e+00
1.69629957e+00
1.92085750e+00
1.48961706e+00
2.83422869e+00
3.24017472e+00
2.64236270e+00
2.29709837e+00
1.84413815e+00
2.45787496e+00
1.64394678e+00
2.17645732e+00
1.69817577e+00
8.43996261e+00
8.00240814e+00
7.90617032e+00
7.53122695e+00
8.26547131e+00
7.10605906e+00
8.28105747e+00
7.46689464e+00
7.73290679e+00
8.35819336e+00
7.89157674e+00
7.79495916e+00
7.38523756e+00
8.19400591e+00
6.51945272e+00
7.26130727e+00
5.10515678e+00
2.07470239e+00
1.72875580e+00
1.86212848e+00
1.85503172e+00
2.47383162e+00
2.42561127e+00
1.51906736e+00
2.51308611e+00
4.65739520e+00
1.47362861e+00
1.94634827e+00
2.45630023e+00
1.74066421e+00
1.26240096e+00
1.28501040e+00
8.26574239e+00
3.56025656e+00
3.36181249e+00
3.93435479e+00
4.19774071e+00
2.88434206e+00
3.49996549e+00
3.29692765e+00
2.85177143e+00
3.93902118e+00
3.21541420e+00
3.11382071e+00
3.68937653e+00
2.66398349e+00
8.74804422e+00
7.43440704e+00
7.83678634e+00
7.26890997e+00
1.29331814e+00
1.21648555e+00
6.34943735e-01
1.15621873e+00
1.84069976e+00
2.58592972e+00
7.78858864e+00
7.37337262e+00
6.15395235e+00
6.28553238e+00
7.66724812e+00
6.38379464e+00
7.62582566e+00
2.71710280e+00
3.91617948e+00
7.74385398e+00
5.68874144e+00
6.63702837e+00
7.10144644e+00
6.89903838e+00
7.40997714e+00
7.78076721e+00
4.68976825e+00
7.61546797e+00
6.06144824e+00
7.24613260e+00
6.83758266e+00
6.38917554e+00
6.80188261e+00
6.63718203e+00
5.69636228e+00
6.14372722e+00
5.82599697e+00
6.25906619e+00
6.17847414e+00
7.38226196e+00
1.65401543e+00
1.81141087e+00
2.13178117e+00
2.32945698e+00
3.63970552e+00
2.68483053e+00
2.64404936e+00
2.98605075e+00
2.65448849e+00
2.14184157e+00
2.17980810e+00
4.24968015e+00
3.22533831e+00
2.78164538e+00
3.63514959e+00
3.05625233e+00
3.30900969e+00
3.25780257e+00
3.79638014e+00
4.64347289e+00
3.99914410e+00
2.87601735e+00
3.40531124e+00
4.22245966e+00
3.69444108e+00
2.76228464e+00
3.52335269e+00
3.65087881e+00
4.49313600e+00
4.43155271e+00
4.98562115e+00
4.12596295e+00
5.66012002e+00
4.63803007e+00
5.06713550e+00
5.56575836e+00
5.40901537e+00
4.83447418e+00
5.19195657e+00
4.39597953e+00
5.05781110e+00
6.32667995e+00
6.21318658e+00
3.37940814e+00
3.92403092e+00
2.00007015e+00
2.44447962e+00
2.86450696e+00
2.28647003e+00
3.15825974e+00
2.90392922e+00
2.67883646e+00
4.78677530e+00
4.63394902e+00
4.27196311e+00
4.31210571e+00
5.21536503e+00
5.17336376e+00
6.09015939e+00
5.75769408e+00
6.20193137e+00
5.58693365e+00
6.28327820e+00
6.77334177e+00
3.70552785e+00
2.72925030e+00
3.37539379e+00
2.15255404e+00
3.65105894e+00
2.16662880e+00
2.10244018e+00
1.70292950e+00
2.05779605e+00
7.85950627e+00
6.96537519e+00
7.11864053e+00
7.39413807e+00
6.92807302e+00
6.56460899e+00
5.48148882e+00
6.60457529e+00
6.04927369e+00
6.86163249e+00
6.28481237e+00
7.16802049e+00
6.94235539e+00
5.25732906e+00
2.24554571e+00
2.25474290e+00
2.76389424e+00
6.52634738e+00
6.95920046e+00
6.96936363e+00
7.03050329e+00
7.64928011e+00
1.70214916e+00
3.11842142e+00
2.30946914e+00
3.91909829e+00
6.81842204e+00
7.26004746e+00
6.39583347e+00
6.88126590e+00
2.93585505e+00
3.79147207e+00
3.35320528e+00
3.65945566e+00
3.99266227e+00
3.40515200e+00
4.34126063e+00
6.05715270e+00
6.67395802e+00
5.27354453e+00
6.02198849e+00
5.02910265e+00
4.75218098e+00
7.17072728e+00
7.44546126e+00
3.14238786e+00
2.73794236e+00
3.02396269e+00
6.85069337e+00
6.43012724e+00
7.37332416e+00
6.77008672e+00
7.40698728e+00
6.26591568e+00
6.75111901e+00
5.66207321e+00
5.07963160e+00
4.16182947e+00
4.70396947e+00
4.57170035e+00
4.12596708e+00
4.21121505e+00
5.10745721e+00
5.73115331e+00
6.02196273e+00
5.61870129e+00
5.04283254e+00
4.47507112e+00
5.11443924e+00
5.52682063e+00
5.66915102e+00
5.56167887e+00
5.42811303e+00
5.46093679e+00
4.69429133e+00
5.98005495e+00
6.09813323e+00
4.68053974e+00
2.33771224e+00
3.10323590e+00
3.16739313e+00
3.34289171e+00
3.20821640e+00
2.93473120e+00
3.60002830e+00
3.41058074e+00
3.75239665e+00
2.84626518e+00
3.43147811e+00
2.69457291e+00
6.63055695e+00
7.38136774e+00
5.96524498e+00
6.69797207e+00
2.83688138e+00
2.45192747e+00
4.48614536e+00
5.91222713e+00
6.41294460e+00
6.59218380e+00
7.03979658e+00
6.43719887e+00
6.95288495e+00
6.21476600e+00
7.33759256e+00
5.45293115e+00
4.65848960e+00
4.26135845e+00
4.31744099e+00
4.72182771e+00
5.18296057e+00
4.17959993e+00
7.64394591e+00
8.03589667e+00
4.97592846e+00
4.68488377e+00
6.53212462e+00
6.31209993e+00
5.39620601e+00
5.74591991e+00
5.76146458e+00
5.69591997e+00
5.13850071e+00
5.18907020e+00
4.59928522e+00
4.09270832e+00
5.29745953e+00
5.15488968e+00
4.59508714e+00
4.13624203e+00
3.61782416e+00
3.72023793e+00
4.11242133e+00
5.02129637e+00
8.08683098e+00
7.98396146e+00
6.67274560e+00
3.08569949e+00
6.09670141e+00
4.32385917e+00
4.93890935e+00
4.53251375e+00
3.82915539e+00
4.04095408e+00
